"Posicion","Nombre_Columna"
3050,"oxidized.purine.nucleobase.lesion.DNA.N.glycosylase.activity"
3051,"endothelial.cell.differentiation"
3052,"tRNA.methylation"
3053,"tRNA..m1A..methyltransferase.complex"
3054,"cobalamin.metabolic.process"
3055,"phosphomannomutase.activity"
3056,"store.operated.calcium.entry"
3057,"myotube.differentiation"
3058,"regulation.of.cell.cell.adhesion"
3059,"hyaluronan.biosynthetic.process"
3060,"hyaluronan.synthase.activity"
3061,"asparaginase.activity"
3062,"tryptophan.tRNA.ligase.activity"
3063,"tryptophanyl.tRNA.aminoacylation"
3064,"adenylosuccinate.synthase.activity"
3065,"eye.photoreceptor.cell.development"
3066,"positive.regulation.of.Notch.signaling.pathway"
3067,"camera.type.eye.development"
3068,"actin.crosslink.formation"
3069,"sphingosine.hydroxylase.activity"
3070,"sphinganine.metabolic.process"
3071,"protein.disulfide.isomerase.activity"
3072,"oxidoreductase.activity..acting.on.a.sulfur.group.of.donors..disulfide.as.acceptor"
3073,"glycine.hydroxymethyltransferase.activity"
3074,"glycine.metabolic.process"
3075,"L.serine.metabolic.process"
3076,"tetrahydrofolate.interconversion"
3077,"inositol.trisphosphate.metabolic.process"
3078,"inositol.3.4.5.6.tetrakisphosphate.1.kinase.activity"
3079,"inositol.1.3.4.trisphosphate.6.kinase.activity"
3080,"inositol.1.3.4.trisphosphate.5.kinase.activity"
3081,"ATPase.activator.activity"
3082,"negative.regulation.of.Arp2.3.complex.mediated.actin.nucleation"
3083,"Arp2.3.complex.binding"
3084,"positive.regulation.of.innate.immune.response"
3085,"melanocyte.stimulating.hormone.receptor.activity"
3086,"endoplasmic.reticulum.exit.site"
3087,"eukaryotic.translation.initiation.factor.2.complex"
3088,"protein.O.linked.glycosylation"
3089,"bradykinin.receptor.activity"
3090,"methylmalonate.semialdehyde.dehydrogenase..acylating..NAD..activity"
3091,"purine.nucleoside.phosphorylase.activity"
3092,"nuclear.estrogen.receptor.activity"
3093,"estrogen.receptor.signaling.pathway"
3094,"DRM.complex"
3095,"vacuole"
3096,"regulation.of.macrophage.chemotaxis"
3097,"regulation.of.receptor.signaling.pathway.via.JAK.STAT"
3098,"mammary.duct.terminal.end.bud.growth"
3099,"negative.regulation.of.epithelial.cell.apoptotic.process"
3100,"chloride.monoatomic.cation.symporter.activity"
3101,"cellular.process"
3102,"Rab.GDP.dissociation.inhibitor.activity"
3103,"skin.morphogenesis"
3104,"plus.end.directed.vesicle.transport.along.microtubule"
3105,"nucleotide.catabolic.process"
3106,"mRNA..nucleoside.2..O...methyltransferase.activity"
3107,"X7.methylguanosine.mRNA.capping"
3108,"strictosidine.synthase.activity"
3109,"L.ascorbic.acid.transmembrane.transport"
3110,"vitamin.transmembrane.transport"
3111,"carboxylic.acid.transmembrane.transport"
3112,"protein.tyrosine.kinase.collagen.receptor.activity"
3113,"collagen.activated.tyrosine.kinase.receptor.signaling.pathway"
3114,"uroporphyrinogen.decarboxylase.activity"
3115,"CTP.synthase.activity"
3116,"regulation.of.neurogenesis"
3117,"aminomethyltransferase.activity"
3118,"glycine.catabolic.process"
3119,"X5.aminolevulinate.synthase.activity"
3120,"porphyrin.containing.compound.metabolic.process"
3121,"RNA.modification"
3122,"mRNA.stabilization"
3123,"prolactin.secretion"
3124,"centromeric.DNA.binding"
3125,"deoxyribonucleoside.monophosphate.catabolic.process"
3126,"nucleoside.deoxyribosyltransferase.activity"
3127,"deoxyribonucleoside.5..monophosphate.N.glycosidase.activity"
3128,"regulation.of.Arp2.3.complex.mediated.actin.nucleation"
3129,"AP.1.adaptor.complex.binding"
3130,"vesicle.targeting..trans.Golgi.to.endosome"
3131,"negative.regulation.of.substrate.adhesion.dependent.cell.spreading"
3132,"negative.regulation.of.cell.motility"
3133,"selenotransferase.activity"
3134,"platelet.derived.growth.factor.receptor.binding"
3135,"platelet.derived.growth.factor.receptor.signaling.pathway"
3136,"DNA.replication.factor.C.complex"
3137,"X4.alpha.hydroxytetrahydrobiopterin.dehydratase.activity"
3138,"beta.N.acetylhexosaminidase.activity"
3139,"double.stranded.RNA.adenosine.deaminase.activity"
3140,"cell.cell.adhesion"
3141,"RSF.complex"
3142,"ribonucleoside.diphosphate.reductase.activity..thioredoxin.disulfide.as.acceptor"
3143,"positive.regulation.of.kinase.activity"
3144,"ciliary.base"
3145,"positive.regulation.of.CREB.transcription.factor.activity"
3146,"molybdenum.ion.binding"
3147,"guanine.catabolic.process"
3148,"guanine.deaminase.activity"
3149,"intra.Golgi.vesicle.mediated.transport"
3150,"tRNA..guanine.46..N7..methyltransferase.activity"
3151,"RNA..guanine.N7..methylation"
3152,"synaptic.vesicle.recycling"
3153,"ribonuclease.III.activity"
3154,"cAMP.response.element.binding.protein.binding"
3155,"protein.homotetramerization"
3156,"establishment.of.mitotic.spindle.localization"
3157,"tRNA.aminoacylation"
3158,"Rab.protein.geranylgeranyltransferase.complex"
3159,"actomyosin.contractile.ring.assembly"
3160,"positive.regulation.of.viral.process"
3161,"signal.recognition.particle..endoplasmic.reticulum.targeting"
3162,"endoplasmic.reticulum.signal.peptide.binding"
3163,"fumarylacetoacetase.activity"
3164,"Rab.geranylgeranyltransferase.activity"
3165,"phosphoenolpyruvate.carboxykinase.activity"
3166,"GDP.D.glucose.phosphorylase.activity"
3167,"mitotic.DNA.replication.checkpoint.signaling"
3168,"nucleoside.sodium.symporter.activity"
3169,"negative.regulation.of.biosynthetic.process"
3170,"Nem1.Spo7.phosphatase.complex"
3171,"nuclear.origin.of.replication.recognition.complex"
3172,"chromosome.segregation"
3173,"centromere.complex.assembly"
3174,"positive.regulation.of.Ras.protein.signal.transduction"
3175,"mitochondrion.transport.along.microtubule"
3176,"TSC1.TSC2.complex"
3177,"U6.snRNA.3..end.processing"
3178,"DNA.damage.response..signal.transduction.by.p53.class.mediator"
3179,"phagolysosome.assembly"
3180,"leukocyte.chemotaxis"
3181,"adenosine.deaminase.activity"
3182,"gamma.aminobutyric.acid.metabolic.process"
3183,"microtubule.organizing.center.organization"
3184,"macrophage.colony.stimulating.factor.receptor.binding"
3185,"katanin.complex"
3186,"microtubule.severing"
3187,"protection.from.non.homologous.end.joining.at.telomere"
3188,"production.of.molecular.mediator.involved.in.inflammatory.response"
3189,"nucleoside.diphosphate.metabolic.process"
3190,"hemoglobin.metabolic.process"
3191,"protein.stabilization"
3192,"kainate.selective.glutamate.receptor.complex"
3193,"leukocyte.adhesive.activation"
3194,"tRNA.wobble.uridine.modification"
3195,"protein.urmylation"
3196,"tRNA.thio.modification"
3197,"glutamate.tRNA.ligase.activity"
3198,"glutamyl.tRNA.aminoacylation"
3199,"polyribonucleotide.nucleotidyltransferase.activity"
3200,"peptide.metabolic.process"
3201,"protein.retention.in.ER.lumen"
3202,"ER.retention.sequence.binding"
3203,"lipase.activity"
3204,"thymidylate.kinase.activity"
3205,"dTDP.biosynthetic.process"
3206,"carboxyl..or.carbamoyltransferase.activity"
3207,"synaptic.vesicle.exocytosis"
3208,"phosphogluconate.dehydrogenase..decarboxylating..activity"
3209,"X3.hydroxyisobutyrate.dehydrogenase.activity"
3210,"S.formylglutathione.hydrolase.activity"
3211,"formaldehyde.catabolic.process"
3212,"transmission.of.nerve.impulse"
3213,"peptidyl.arginine.methylation..to.asymmetrical.dimethyl.arginine"
3214,"protein.arginine.omega.N.asymmetric.methyltransferase.activity"
3215,"histone.methyltransferase.activity"
3216,"phospho.N.acetylmuramoyl.pentapeptide.transferase.activity"
3217,"spermine.synthase.activity"
3218,"EMC.complex"
3219,"riboflavin.kinase.activity"
3220,"riboflavin.biosynthetic.process"
3221,"cell.cell.junction.assembly"
3222,"high.voltage.gated.calcium.channel.activity"
3223,"T.cell.homeostasis"
3224,"acetyl.CoA.transmembrane.transporter.activity"
3225,"acetyl.CoA.transport"
3226,"neurotrophin.TRK.receptor.signaling.pathway"
3227,"brainstem.development"
3228,"positive.regulation.of.heart.rate"
3229,"telencephalon.development"
3230,"T.tubule"
3231,"ankyrin.binding"
3232,"positive.regulation.of.action.potential"
3233,"fructose.2.6.bisphosphate.2.phosphatase.activity"
3234,"glucagon.receptor.activity"
3235,"cellular.response.to.glucagon.stimulus"
3236,"monoacylglycerol.lipase.activity"
3237,"immunological.synapse"
3238,"tetraspanin.enriched.microdomain"
3239,"sulfate.transmembrane.transporter.activity"
3240,"peptidyl.amino.acid.modification"
3241,"intracellular.distribution.of.mitochondria"
3242,"sphingomyelin.phosphodiesterase.activity"
3243,"sphingomyelin.catabolic.process"
3244,"TIM23.mitochondrial.import.inner.membrane.translocase.complex"
3245,"U6.snRNA.binding"
3246,"U5.snRNA.binding"
3247,"dihydroorotate.dehydrogenase.activity"
3248,"X.de.novo..UMP.biosynthetic.process"
3249,"single.stranded.DNA.endodeoxyribonuclease.activity"
3250,"negative.regulation.of.protein.import.into.nucleus"
3251,"spindle.pole.centrosome"
3252,"positive.regulation.of.small.GTPase.mediated.signal.transduction"
3253,"striated.muscle.cell.differentiation"
3254,"cellular.response.to.peptidoglycan"
3255,"cellular.response.to.interleukin.6"
3256,"endoplasmic.reticulum.Golgi.intermediate.compartment"
3257,"spindle.assembly.involved.in.female.meiosis"
3258,"meiotic.metaphase.chromosome.alignment"
3259,"outflow.tract.septum.morphogenesis"
3260,"establishment.or.maintenance.of.cell.polarity"
3261,"heterotypic.cell.cell.adhesion"
3262,"actin.mediated.cell.contraction"
3263,"smooth.muscle.cell.chemotaxis"
3264,"eye.photoreceptor.cell.differentiation"
3265,"C.terminal.protein.deglutamylation"
3266,"protein.side.chain.deglutamylation"
3267,"retina.development.in.camera.type.eye"
3268,"establishment.of.centrosome.localization"
3269,"histone.deacetylase.complex"
3270,"NAD.dependent.histone.H3K14.deacetylase.activity"
3271,"serotonin.sodium.chloride.symporter.activity"
3272,"serotonin.transport"
3273,"ribosomal.large.subunit.binding"
3274,"positive.regulation.of.DNA.repair"
3275,"BRCA1.A.complex"
3276,"BRISC.complex"
3277,"positive.regulation.of.gliogenesis"
3278,"response.to.cytokine"
3279,"phosphatidylinositol.phosphate.5.phosphatase.activity"
3280,"negative.regulation.of.protein.kinase.activity"
3281,"negative.regulation.of.fatty.acid.biosynthetic.process"
3282,"positive.regulation.of.ubiquitin.protein.transferase.activity"
3283,"ubiquitin.protein.transferase.regulator.activity"
3284,"X.heparan.sulfate..glucosamine.3.sulfotransferase.1.activity"
3285,"selenide..water.dikinase.activity"
3286,"selenocysteine.biosynthetic.process"
3287,"regulation.of.DNA.binding.transcription.factor.activity"
3288,"phosphatidylinositol.3.kinase.complex..class.IB"
3289,"X1.phosphatidylinositol.3.kinase.regulator.activity"
3290,"spindle.checkpoint.signaling"
3291,"inositol.3.phosphate.synthase.activity"
3292,"inositol.biosynthetic.process"
3293,"tripeptidase.activity"
3294,"MSL.complex"
3295,"outer.kinetochore"
3296,"spindle.microtubule"
3297,"cilium.organization"
3298,"RNA.helicase.activity"
3299,"intracellular.sphingolipid.homeostasis"
3300,"monocarboxylic.acid.transport"
3301,"amino.acid.catabolic.process"
3302,"hemidesmosome.assembly"
3303,"pyridoxamine.phosphate.oxidase.activity"
3304,"pyridoxine.biosynthetic.process"
3305,"pyridoxal.phosphate.biosynthetic.process"
3306,"cellular.response.to.mechanical.stimulus"
3307,"cellular.response.to.redox.state"
3308,"protein.kinase.5.complex"
3309,"positive.regulation.of.protein.serine.threonine.kinase.activity"
3310,"myosin.II.complex"
3311,"glutamate.receptor.binding"
3312,"hypochlorous.acid.biosynthetic.process"
3313,"activation.of.innate.immune.response"
3314,"positive.regulation.of.type.I.interferon.production"
3315,"gamma.tubulin.complex"
3316,"microtubule.nucleation"
3317,"fructose.transmembrane.transporter.activity"
3318,"fructose.transmembrane.transport"
3319,"asparagine.tRNA.ligase.activity"
3320,"asparaginyl.tRNA.aminoacylation"
3321,"nuclear.exosome..RNase.complex."
3322,"small.nuclear.ribonucleoprotein.complex"
3323,"proteasome.regulatory.particle"
3324,"protein.quality.control.for.misfolded.or.incompletely.synthesized.proteins"
3325,"epigenetic.regulation.of.gene.expression"
3326,"ferrochelatase.activity"
3327,"latrotoxin.receptor.activity"
3328,"protein.import.into.peroxisome.matrix..docking"
3329,"renal.system.development"
3330,"RNA.7.methylguanosine.cap.binding"
3331,"paranodal.junction.assembly"
3332,"deoxyribonuclease.II.activity"
3333,"thymidine.kinase.activity"
3334,"deoxyribonucleoside.monophosphate.biosynthetic.process"
3335,"mRNA.5..cap..guanine.N7...methyltransferase.activity"
3336,"gastric.inhibitory.peptide.receptor.activity"
3337,"gastric.inhibitory.peptide.signaling.pathway"
3338,"phenylalanine.tRNA.ligase.activity"
3339,"phenylalanyl.tRNA.aminoacylation"
3340,"dephospho.CoA.kinase.activity"
3341,"anaphase.promoting.complex.binding"
3342,"ubiquitin.protein.transferase.activator.activity"
3343,"melanocortin.receptor.activity"
3344,"thromboxane.receptor.activity"
3345,"viral.capsid"
3346,"nucleolar.ribonuclease.P.complex"
3347,"phagophore.assembly.site.membrane"
3348,"nuclear.transport"
3349,"urokinase.plasminogen.activator.receptor.activity"
3350,"urokinase.plasminogen.activator.signaling.pathway"
3351,"pyroglutamyl.peptidase.activity"
3352,"N.formyl.peptide.receptor.activity"
3353,"positive.regulation.of.transcription.elongation.by.RNA.polymerase.II"
3354,"ribosomal.large.subunit.assembly"
3355,"calcium.ion.regulated.exocytosis"
3356,"miRNA.mediated.gene.silencing.by.inhibition.of.translation"
3357,"mRNA.3..UTR.AU.rich.region.binding"
3358,"negative.regulation.of.myeloid.cell.differentiation"
3359,"RNA.destabilization"
3360,"alpha.1.4.glucan.glucosyltransferase..UDP.glucose.donor..activity"
3361,"N.acetylmuramoyl.L.alanine.amidase.activity"
3362,"AP.2.adaptor.complex"
3363,"regulation.of.T.cell.cytokine.production"
3364,"regulation.of.membrane.potential"
3365,"cardiac.conduction"
3366,"serine.type.exopeptidase.activity"
3367,"pyridine.nucleotide.biosynthetic.process"
3368,"phospholipase.activity"
3369,"regulation.of.mitochondrial.membrane.permeability.involved.in.programmed.necrotic.cell.death"
3370,"response.to.pheromone"
3371,"X6.phosphogluconolactonase.activity"
3372,"syncytium.formation"
3373,"erythrocyte.differentiation"
3374,"ether.lipid.biosynthetic.process"
3375,"antigen.processing.and.presentation.of.exogenous.peptide.antigen.via.MHC.class.II"
3376,"intracellular.sodium.ion.homeostasis"
3377,"microtubule.depolymerization"
3378,"visual.learning"
3379,"positive.regulation.of.sodium.ion.transport"
3380,"chloride.channel.regulator.activity"
3381,"positive.regulation.of.transporter.activity"
3382,"X3.phosphoinositide.dependent.protein.kinase.binding"
3383,"tau.protein.binding"
3384,"positive.regulation.of.dendrite.morphogenesis"
3385,"regulation.of.gastric.acid.secretion"
3386,"renal.sodium.ion.absorption"
3387,"deoxycytidine.kinase.activity"
3388,"pyrimidine.nucleoside.salvage"
3389,"deoxycytidine.metabolic.process"
3390,"thymidine.metabolic.process"
3391,"neuroblast.proliferation"
3392,"learning.or.memory"
3393,"filopodium.membrane"
3394,"non.canonical.Wnt.signaling.pathway"
3395,"termination.of.RNA.polymerase.II.transcription"
3396,"RNA.export.from.nucleus"
3397,"RNA.secondary.structure.unwinding"
3398,"long.chain.fatty.acyl.CoA.binding"
3399,"medium.chain.fatty.acyl.CoA.catabolic.process"
3400,"long.chain.fatty.acyl.CoA.catabolic.process"
3401,"medium.chain.fatty.acid.biosynthetic.process"
3402,"palmitic.acid.biosynthetic.process"
3403,"protein.targeting.to.membrane"
3404,"basal.plasma.membrane"
3405,"lateral.plasma.membrane"
3406,"positive.regulation.of.cell.migration.by.vascular.endothelial.growth.factor.signaling.pathway"
3407,"myosin.I.complex"
3408,"transcription.initiation.coupled.chromatin.remodeling"
3409,"stereocilium.membrane"
3410,"positive.regulation.of.vascular.endothelial.growth.factor.signaling.pathway"
3411,"regulation.of.bicellular.tight.junction.assembly"
3412,"histamine.secretion.by.mast.cell"
3413,"post.Golgi.vesicle.mediated.transport"
3414,"vesicle.targeting"
3415,"synaptic.vesicle.priming"
3416,"synaptic.vesicle.fusion.to.presynaptic.active.zone.membrane"
3417,"specific.granule"
3418,"azurophil.granule"
3419,"interleukin.1.binding"
3420,"positive.regulation.of.granulocyte.differentiation"
3421,"positive.regulation.of.peptidyl.serine.phosphorylation"
3422,"cellular.response.to.cytokine.stimulus"
3423,"regulation.of.autophagy.of.mitochondrion"
3424,"regulation.of.protein.targeting.to.mitochondrion"
3425,"mesodermal.cell.fate.specification"
3426,"extrinsic.apoptotic.signaling.pathway.in.absence.of.ligand"
3427,"regulation.of.heart.contraction"
3428,"regulation.of.cardiac.muscle.cell.membrane.potential"
3429,"positive.regulation.of.sodium.ion.export.across.plasma.membrane"
3430,"regulation.of.cardiac.conduction"
3431,"regulation.of.sodium.ion.transmembrane.transporter.activity"
3432,"regulation.of.protein.kinase.A.signaling"
3433,"aryl.hydrocarbon.receptor.binding"
3434,"protein.maturation.by.protein.folding"
3435,"aryl.hydrocarbon.receptor.complex"
3436,"GAF.domain.binding"
3437,"negative.regulation.of.cyclic.nucleotide.phosphodiesterase.activity"
3438,"monocyte.chemotaxis"
3439,"CCR.chemokine.receptor.binding"
3440,"eosinophil.chemotaxis"
3441,"lymphocyte.chemotaxis"
3442,"positive.regulation.of.eosinophil.migration"
3443,"cytoplasmic.exosome..RNase.complex."
3444,"potassium.ion.leak.channel.activity"
3445,"stabilization.of.membrane.potential"
3446,"potassium.channel.complex"
3447,"regulation.of.resting.membrane.potential"
